"product_id","recommendations"
"47566","{26080,20075,21858,1735}"
"47567","{2106,21858,25960,16823}"
"47568","{38815,17304,1475,17303}"
"4758","{20508,20856,20379,26963}"
"4759","{38815,25960,32032,3846}"
"4760","{38815,4107,3722,6853}"
"47604",{}
"47604-stippen",{}
"47604-streepbreed",{}
"47604-streepsmal","{26227,29830,3071,39810}"
"47605","{47677,24578,26085,20106}"
"47606","{1932,25960,26336,1697}"
"47607","{1587,16623,20474,1347}"
"47609","{20239,1735,1587,1018}"
"47610","{1735,24728,25960,1470}"
"47631","{45969,38815,16829,20106}"
"47632",{}
"47638",{}
"47641",{}
"47643","{21238,30386,34253,40773}"
"47646","{16443,20915,16623,35295}"
"47660",{}
"47661","{24859,41528,43938,47470}"
"47663",{}
"47664","{48072,48075,47665,38815}"
"47665","{47664,46507,23384,43903}"
"47666","{27033,29096,29435,20155}"
"47669","{9341,33404,42956,27785}"
"47670","{27030,27037,29435,20155}"
"47673","{24027,26680,27043,22014}"
"47674","{17022,1586,1617,1541}"
"47675","{47677,7861,27092,16623}"
"47676","{47180,47677,38706,1586}"
"47677","{38706,30286,23096,26260}"
"47679",{}
"47680",{41107}
"47681",{}
"47682",{}
"47683",{}
"47684","{4260,47133,47134,47172}"
"47685","{1587,42678}"
"47694-blauw","{1697,40684,46027,46328}"
"47694-groen","{45837,45838}"
"47694-roze","{28228,32234,33922,45483}"
"47695",{}
"47696","{27918,28459,33922,27903}"
"47697",{}
"47699-blauw","{24728,2666,45275,24727}"
"47699-lichtoranje","{28459,33922,39266-rood,41878}"
"47699-oranje","{41878,43416}"
"47699-roze","{41878,43416}"
"47700","{20075,21529,23091,20010}"
"47701","{26079,26312,33920,25997}"
"47702","{1949,20155,20801,17031}"
"47704-blauw",{}
"47704-geel",{}
"47704-roze",{}
"47705-blauw",{}
"47705-geel",{}
"47705-roze",{}
"47706","{39407,39966-4346,40840-grijs,46469}"
"47708",{}
"47709",{}
"47710","{21908,21909,23091,21905}"
"47713","{35570-oranje,38922-blauw,42518-groen,26516}"
"47714",{}
"47715",{}
"47746-blauw","{26323,42678,46030,9145}"
"47747","{21857,27908,16901,38815}"
"47748","{29100,16118,16121,16901}"
"47749","{38917,29100,16118,16121}"
"4775","{27743,7131,38815,5162}"
"47750","{28347,29389,2369,5272}"
"47751","{41457,25697,4120,41529}"
"47752","{47172,4848}"
"47753","{38815,32495,32460,40597}"
"47754","{29289,7861,25974,1445}"
"47755","{38815,46106,34120,7861}"
"47756","{16975,17022,1735,1586}"
"47758","{47760,48380,8004}"
"47759","{1617,23841,41867,1313}"
"47760","{8004,45571,21230,21236}"
"47762","{28347,5272,2369,16605}"
"47764","{25960,41838,42706-blauw,43506}"
"47767","{47172,47180,47213}"
"47768","{21088,8695}"
"47769",{47778}
"47772","{20155,20157,20158,46563}"
"47773","{1697,30358,3079,31921}"
"47774","{29486,38706}"
"47775",{}
"47776",{21088}
"47777","{47779,33620,3397,26291}"
"47778","{5274,47779,21230,21249}"
"47779","{47777,47778,45867,5274}"
"47780",{47778}
"47781","{47782,22175,2369,1735}"
"47782","{47781,16643,16819,16623}"
"47784","{16901,20012,20474,1381}"
"47785","{25960,21762,22151,16901}"
"47786","{21909,23746,33702,33708}"
"47794","{29100,16118,16121,24027}"
"47799",{}
"47800-mintgroen",{}
"47800-roze",{}
"47800-wit",{}
"47802-beige","{41878,44747}"
"47802-bruin","{34361,35151,40035,42678}"
"47802-huskygrijs","{16574,21166,39880,47559}"
"47802-huskyzwart","{29877-hartjes,35881-blauw,40190}"
"47802-wit",{}
"47804-konijn",{}
"47804-muis",{}
"47804-schaap",{}
"47805","{20915,21529,23091,20157}"
"47832",{}
"47833",{}
"47838","{27345,27350,33250,26238}"
"47839","{21230,21231,24012,26326}"
"47840",{}
"47841","{22255,25260,45913,47464}"
"47842","{1475,21231,24012,26326}"
"47843",{}
"47844",{}
"47845","{20556,24578,30327,16975}"
"47846",{}
"47847",{}
"47848","{1475,26499,27647,38875}"
"47849",{}
"47850",{}
"47851","{20556,21230,26499,35426}"
"47852","{23341,24027,24367,2206}"
"47853","{20155,21857,22255,20075}"
"47854","{24578,26486-m,26486-vlagm,16975}"
"47855",{}
"47856","{20026,21857,2206,16829}"
"47857","{25127,25909,25960,20254}"
"47858","{47677,16901,26085,26260}"
"47859","{16901,24730,27091,16678}"
"47860",{}
"47861","{45969,46668,38815,47135}"
"47864","{46011,20012,21858,16511}"
"47865","{27209,29486,30924,32230}"
"47866","{28281,16511,17010,16341}"
"47867","{47521,38815,27826,16901}"
"47868","{21529,2162,25260,16917}"
"47869","{27345,27350,33250,43481}"
"47870","{27345,27350,33250,43481}"
"47871","{41747,39810,27826,38815}"
"47872","{45632,26970-missmeow,31223,24084-zwart}"
"47873","{32092,34072-geel,41849,44881-konijn}"
"47874","{16576-hert-eekhoorn,23190,46542,47952}"
"47875","{24084-zwart,33417,35553,16576-hert-eekhoorn}"
"47876","{24084-zwart,24578,33417,20075}"
"47877","{24367,32092,33933,21691}"
"47878","{23089,23190,24367,21691}"
"47879",{47871}
"47880","{38815,40577,43846,45969}"
"47881",{47871}
"47882",{}
"47883","{38815,40577,43846,45969}"
"47884",{47871}
"47885",{}
"47886",{}
"47887","{38815,40577,43846,45969}"
"47888",{}
"47889",{}
"47890",{}
"47891",{}
"47892",{}
"47893",{}
"47894",{}
"47895",{}
"47896","{26080,30850,38815,42722}"
"47897","{26432-lollipop,27345,27960,25974}"
"47898",{}
"47899","{16576-hert-eekhoorn,46542,47952,47969}"
"47901","{1697,42678}"
"47903","{1587,20801,22063,1586}"
"47914","{25974,38815,1626,38915}"
"47917","{1697,22175,24027,16334}"
"47919-bruin-LXL","{27023,29094,30628,24027}"
"47919-bruin-SM","{30093,30144,31206,21724}"
"47919-cremewit-LXL","{24027,27023,29094,21724}"
"47919-cremewit-SM","{30093,30144,31206,21724}"
"47919-donkerblauw-LXL","{25127,27023,29094,24027}"
"47919-donkerblauw-SM","{17303,42694-geel,47142,47417}"
"47919-grijs-LXL",{}
"47919-grijs-SM",{40840-zwart}
"47919-roze-LXL","{42520,46166}"
"47919-roze-SM","{16037,23742,23745,04342-ladyluck}"
"47921","{25355,26680,27033,1932}"
"47922","{38597,23731,23930,23091}"
"47925",{}
"47929","{20947,46542,47958}"
"47930","{20106,24578,26257,16118}"
"47931","{16829,20157,20158,16823}"
"47932","{27043,27705,27958,16118}"
"47933",{}
"47934",{}
"47934-newday",{}
"47934-newyork",{}
"47934-nightlife",{}
"47935","{20661,31712,4187,43580}"
"47936","{32956,33070,47952}"
"47938","{1475,16819,2036,1380}"
"47939","{42606,47677,40450,16831}"
"47941","{43580,42606,16831,47494}"
"47946",{}
"47947",{47952}
"47948",{}
"47949","{28228,31712,26291,42678}"
"47950",{}
"47951","{16975,21166,21236,1475}"
"47952","{47953,20859,20915,20157}"
"47953","{47952,22014,39266-rood,20859}"
"47958","{21724,24858,25974,20075}"
"47959","{33180,42063,27030,20157}"
"47960","{48219,47563,39810,2536}"
"47966","{21773,25960,31654,1475}"
"47967","{21623,21633,27216,1347}"
"47968","{22020,39328}"
"47969","{27034,27705,38815,16576-hert-eekhoorn}"
"47970",{47938}
"47971",{}
"47972-bruin","{21667,2539,38838,7992}"
"47972-gebreidblauw",{45870}
"47972-gebreidbruinwit",{}
"47972-gebreidoranje","{21667,38838,7992}"
"47972-gebreidroze","{26083,26260,26312,26080}"
"47972-gebreidzwartwit","{21667,38838,45870,7992}"
"47972-grijs","{25127,27963,30326,1735}"
"47972-rood",{42914}
"47972-roze",{}
"47999","{30334,40282,47135,47328}"
"48000","{26652,26238,25974,24009}"
"48001","{25065-geel,34072-geel,41419,20947}"
"48002","{39266-blauw,39962,43327-oranje}"
"48003","{39266-blauw,39962,43327-oranje}"
"48004","{39266-blauw,39962,43327-oranje}"
"48005","{39266-blauw,39962,43327-oranje}"
"48006",{}
"48007",{}
"48008",{}
"48009","{17025,17031,23381,16831}"
"48010",{}
"48011","{39266-blauw,39962,43327-oranje}"
"48012","{39266-blauw,39962,43327-oranje}"
"48026","{35367,38815,24578,35421}"
"48027","{23974,24640,25098,22243}"
"48028","{48029,31901,32473,26238}"
"48028-8delig","{40793,1882,25960,1696}"
"48029","{25974,45272,25193,26238}"
"48030","{25974,30927,30928,45272}"
"48031","{25974,30927,21695,2106}"
"48033","{26210,27789-blauw,33497,04360}"
"48034","{2541,28359,33497,25338}"
"48039",{}
"48062","{21230,26212,27014,16668}"
"48063",{}
"48064","{26828-ontrend,27024,27033,26828-angeldust}"
"48065",{}
"48066",{}
"48067","{26080,27965,38914,23093}"
"48068","{2541,25960,41838,22243}"
"48069","{31661,38815,41878,16443}"
"48071","{7684,35295,20484,21300}"
"48072","{47664,35501,45513,46027}"
"48073","{42678,44237,35295,4679}"
"48074","{25960,26260,26680,23843}"
"48075","{47664,47665,20211,21724}"
"48076","{35295,38815,25960,42678}"
"48077","{20275,21168,24041,1380}"
"48078","{38815,21300,41878,20484}"
"48101","{47677,38815,26079,16829}"
"48102","{38815,45969,27958,26079}"
"48103","{16901,26337,26680,24042}"
"48104","{48219,16901,32304,22255}"
"48105","{30825,25355,16901,31211}"
"48106","{23422,25098,25100,22260}"
"48107","{38815,16346,17183,21693}"
"48108","{45969,20005,20008,16576-hert-eekhoorn}"
"48109","{42678,30414,20005,20008}"
"48110","{1380,20021,23114,25309}"
"48111","{47867,43903,21773,16121}"
"48113","{47563,48219,39810,2536}"
"48114","{46677,38815,16576-hert-eekhoorn,16901}"
"48116","{16623,17185,20006,1617}"
"48117","{45969,24726,25127,23497}"
"48118","{23111,24578,25127,20556}"
"48119","{7131,22310,25685,20269}"
"48120","{46106,45440,16040,16901}"
"48121","{33577,26260,20005,20211}"
"48122",{}
"48122-omdoos","{31654,16975,23096,23377}"
"48123",{}
"48123-omdoos","{1696,17028,17169,16604}"
"48124",{}
"48124-omdoos","{38692,34840,24001,25060}"
"48126","{27024,27033,36074,16768}"
"48127","{23930,27024,27033,1379}"
"48128","{22310,23974,24047,2036}"
"48129","{16038,17183,1735,1242}"
"48130",{46344}
"48131","{27024,27033,43839,44744}"
"48132","{34072-turquoise,31811,2036,22233}"
"4815","{9397,38815,16623,9395}"
"48150","{2036,23974,32518,40577}"
"48151","{48219,47563,25960,27705}"
"48152","{47563,23100,23974,2036}"
"48153",{}
"48154","{16605,20266,23608,024023-blauw}"
"48155","{38815,21529,23091,20266}"
"48156","{38815,1697,20266,16668}"
"48157","{21895,27705,33024,1697}"
"48158","{44586,44606}"
"48159","{1379,17266,36111,38815}"
"48160","{47213,21724,23608,20266}"
"48161","{40582,40589,40596,27705}"
"48162","{38815,36111,1697,17266}"
"48163","{38815,7472,16668,163774}"
"48164","{42678,22809,23608,1380}"
"48165","{1380,27097,34118,1379}"
"48166","{22175,23172,41419,16819}"
"48167","{27969,29289,33702,24726}"
"38647-It'sglowtime","{[NULL],[NULL],[NULL],[NULL]}"
"38647-vividglow",{}
"38649-light","{25873,04281,04357,26432-candydream}"
"38649-moonlight","{32869,42216,32689-sahara,16800}"
"38653","{39730,32862,31164,42626}"
"38663","{36168,21238,27970,16831}"
"38664","{36286,26586,2173,20951}"
"38665","{22810,16768,17200,22259}"
"38666","{163749,2154,29342,16040}"
"48168",{}
"48169",{}
"4817","{20682,24034,22356,27380}"
"48170",{}
"48171",{}
"48175","{20275,23978,30326,16668}"
"48176",{}
"38667","{39616,40217,38411,40224}"
"38668","{4837,32032,1380,1475}"
"38669","{32032,38815,31164,20012}"
"38670","{32819,20438,16220,20335}"
"38671","{32485,32491,16176,34361}"
"38672","{42316,43006,39920,43539-rood}"
"38673","{27960,38815,22830,16756-champagne2}"
"38674","{29152,30790,30791,31816}"
"38675","{32032,22429,38815,25960}"
"38676","{38815,90314,33288,20598}"
"38677-blauw","{16563,16945,20275,1242}"
"38677-rood","{16945,20951,22070,1242}"
"38677-roze","{16563,20275,20930,16333}"
"38677-zwart","{39967-3942,39500,16945,20951}"
"38678","{41534,38960-groen,31215,38815}"
"38678-lathyrus","{21505,23287,27339,16448}"
"38678-petunia","{21174,21505,23287,16448}"
"38678-zonnebloem","{27043,39538}"
"38679",{}
"38679-blauw","{38815,17033,20364,17025}"
"38679-geel","{38815,17033,20364,17025}"
"38679-groen","{27745,33601-blauw,25960,33601-groen}"
"38679-rood","{38815,35776,21173,21174}"
"38679-roze","{38815,35776,33801,17025}"
"38680","{1586,25125,25126,32032}"
"38680-blauw","{1586,25125,25126,32032}"
"38680-roze",{}
"38681","{33116,27908,27900,3631}"
"38681-streep","{20269,20598,21895,1475}"
"38682-bloemen","{20601,21208,23177,17200}"
"38682-fruit","{26260,26304,26946,16832}"
"38682-planten",{}
"38682-vogels","{20400,20401,23098,16832}"
"38683","{20532,21904,22113,01001-purplebrust}"
"38683-groen","{23589-wit,21904,01001-purplebrust,34092-geel}"
"38683-rood","{27043,27063,26680,30850}"
"38684","{39769,17030,17031,17028}"
"38685-jongen",{}
"38685-meisje","{38815,27969,31223,22260}"
"38686-blauw","{17033,20158,27900,16603}"
"38686-paars",{}
"38687","{1380,1475,21357,1379}"
"38688","{38706,38397,29289,23541}"
"38689","{38706,20401,20788,20155}"
"38690","{16829,20379,31564,33357-stip}"
"38692","{38815,20018,31988,25960}"
"38694","{38815,32032,27043,26085}"
"38695","{38815,32032,31654,26586}"
"38696","{38815,39810,32032,16346}"
"38697-blauwvierkant",{}
"38697-grijsblad",{}
"38697-grijsstip",{}
"38697-grijsvierkant",{}
"38697-groenblad",{}
"38697-groenstreep",{}
"38697-rozestip",{}
"38697-witstreep",{}
"38698","{20378,21858,23388,20260}"
"38699",{}
"38700","{16343,16623,21209,1475}"
"38701","{26807,30785-cars,22447,30785-princess}"
"38702","{38704,22259,22260,21174}"
"38704","{38702,20598,38701,39263}"
"38706","{38815,32032,29289,30287}"
"38707-gebreid",{}
"38707-grijs",{}
"38707-grijsbloem",{}
"38707-groengrijs","{20859,21758,23425,16908}"
"38707-offwhite","{33158,36426,36450,5392}"
"38707-velvetgrijs",{}
"38709","{16495,16761,20401,1475}"
"38710","{24042,2536,26781,20451}"
"38711","{44332,47521,26079,48101}"
"38712","{21858,24727,27090,27091}"
"38713","{24578,24727,25974,35269}"
"38714","{24578,25974,35269,38876}"
"38715","{3159,34146,38917,2460}"
"38716","{21210,32133,39934,40345}"
"38717","{23388,20260,24808,1475}"
"38719","{38815,33713,25960,23388}"
"38720","{23301,16346,21210,24816}"
"38721","{29290,23388,21378,22243}"
"38723","{33713,22260,22320,2173}"
"38725-dory","{33010,21758,20158,20156}"
"38725-frozen","{31813,40730,26781,40845-jutebloem}"
"38725-princess","{33010,23746,23309,36168}"
"38743-Frozen",{}
"38743-minnie",{}
"38743-Princess",{}
"38744","{1470,1552,16008,1381}"
"38745","{20379,21857,1470,35866}"
"38746","{21857,33568,1470,90314}"
"38747","{27091,28618,29289,16831}"
"38748-blauw","{23149,29289,16442,31835}"
"38748-grijs","{32580,33223,33224}"
"38748-groen","{27915,24047,25127,20847}"
"48178","{21230,24009,24858,1381}"
"48179","{47496,47213,20010,20012}"
"48183","{3837,4120,36196,47496}"
"48190","{3837,2543,27743,24578}"
"48191",{}
"48192",{}
"48193",{}
"48194","{35264,26080,26085,25100-3pack}"
"48195","{38815,20269,2206,20266}"
"48199","{25974,27479,47486,47488}"
"48200-blauw",{}
"48200-geel",{}
"48200-groen",{}
"48200-paars",{}
"48200-rood",{}
"48200-roze",{}
"48201",{}
"48202","{2334,27388,29140,23142}"
"48203",{}
"48206","{24315,2549,2553,17258}"
"48209",{}
"48209-goudenster",{}
"48209-goudensterretjes","{2332,38815,38917,4107}"
"48209-hert",{}
"48209-zilverenster","{26260,32230,43113-grijsm,45864}"
"48209-zilverensterretjes","{30287,32230,36652,26260}"
"48210","{25065-geel,30927,31043,20947}"
"48211","{30663,34072-nederland,35481,23341}"
"48212","{45301,34072-nederland,34136,30663}"
"48213","{20269,24010,25674,17183}"
"48214","{1587,16157,21858,1586}"
"48215","{1586,1587,21858,38915}"
"48216","{20026,21623,27209,16819}"
"48217",{}
"48218",{}
"48219","{46505,47960,38815,48104}"
"48220","{47079,25960,25892,25909}"
"48222","{45272,38815,1932,20006}"
"48223","{30526,45531,17303,20026}"
"48224","{16868,30927}"
"48225","{30927,25974,16868,30928}"
"48233",{}
"48234",{}
"48235",{}
"48236",{}
"48237",{}
"48238",{}
"48242",{48243}
"48243","{7472,41747,1932,16121}"
"48244",{}
"48245","{16346,2630,38815,4002}"
"48246",{}
"48247",{}
"48247-3pack",{}
"48248",{}
"48249",{}
"48250",{}
"48250-3-pack",{}
"48250-3pack","{38597,38605-ribbelgroen,38605-rondgroen,39536}"
"48251",{}
"48251-3pack","{33417,46819,47417,47505}"
"48252","{48319,33684,29489,29497}"
"48253","{48030,4201,2206,23197-paars}"
"48254","{25127,25500,25960,23111}"
"48255","{21775,23111,23743,20622}"
"48263","{24027,25355,26217,21529}"
"48264-blauw","{20915,21249,21529,20371}"
"48264-groen",{}
"48267","{21857,24315,35479,16121}"
"48284",{}
"48285","{29100,31221,36582,38838}"
"48286","{20419,25974,30287,42678}"
"48287",{}
"48296",{}
"48296-blauwl",{43197}
"48296-blauwm",{}
"48296-blauws",{}
"48296-zwartl","{38917,42590,47564,47566}"
"48296-zwartm",{}
"48296-zwarts",{}
"48297","{25100-3pack,43197,20260,46561}"
"48298",{}
"48299","{28292,36598,38597,2385}"
"48301",{}
"48302",{}
"48303",{}
"48312","{30847,32304,38917,45272}"
"48319","{40670,33684,40684,42678}"
"48320",{}
"48321","{16868,30927,25974,25114}"
"48322","{30928,16868,25114,24367}"
"48323",{}
"48323-zwartl",{33940}
"48323-zwartm",{33940}
"48323-zwarts",{33940}
"48324-grijsl","{32175,34361,38597,42678}"
"48324-grijsm",{}
"48324-grijss",{}
"48324-roodl",{}
"48324-roodm",{}
"48324-roods",{}
"48327","{20269,23111,25127,17183}"
"48328","{25974,30927,22320,30928}"
"48329",{}
"48330",{}
"48331","{27389,29813,42678}"
"48332","{25974,30927,45272,21712}"
"48333","{25100-3pack,29502,29504,16868}"
"48334","{27924,27926,31161,40684}"
"48335","{1932,25489,27909,1379}"
"48336","{48319,46106,20211,20269}"
"48338","{38597,20269,20400,16901}"
"48341-donkergrijsl",{}
"48341-donkergrijsm","{21579,30863,32490,35295}"
"48341-donkergrijss","{38917,45543}"
"48341-donkergrijsxl",{48251-3pack}
"48341-lichtgrijsl",{}
"48341-lichtgrijsm",{}
"48341-lichtgrijss",{}
"48341-lichtgrijsxl",{}
"48342-donkergrijsl",{}
"48342-donkergrijsm","{21579,30863}"
"48342-donkergrijss","{38917,45543}"
"48342-donkergrijsxl",{}
"48342-lichtgrijsl",{}
"48342-lichtgrijsm",{}
"48342-lichtgrijss",{}
"48342-lichtgrijsxl",{}
"48343","{39532,48380}"
"48357",{}
"48358","{2036,20364,20365,17304}"
"48359","{16868,25060,25127,1617}"
"48359-donkerblauw",{}
"48359-groen",{}
"48359-lichtblauw",{}
"4836","{38815,25960,32032,7472}"
"48360","{35524,4002,40109}"
"48361","{27706,26216,26577,25974}"
"48362",{}
"48363",{}
"4837","{38815,25960,32032,5952}"
"48370","{20525,25960,26680,16901}"
"48371","{20005,20239,20260,16801}"
"48372","{25403,40769,6911}"
"48375","{41785,42038,45816,46323}"
"48376","{30620,31672,45839,46337-3pack}"
"48376-3pack","{29489,29497,45107,23093}"
"48377","{46106,25060,23197-blauw,23197-groen}"
"48379",{}
"48379-3pack","{28359,30628,42678,25127}"
"48380","{39532,27097,1475,17266}"
"48383","{21529,21908,25960,17126}"
"48384","{22310,38694,35725,38917}"
"48386","{40589,30791,2630,27097}"
"48387","{24047,2630,27097,22310}"
"48388","{32462-magicalpods,44368}"
"48389","{24001,27962,28068,3512-blauw}"
"48390","{24047,29332,30791,2369}"
"48391","{23745,25403,26238,23743}"
"48392","{23745,26238,27921,23743}"
"48394","{36459,36460,38694,36457}"
"48395","{27030,30790,36457,1470}"
